artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,popularity,count
ZIMXN,0.484,0.769,10.0,-4.188,0.0,0.0517,0.056,0.966,0.242,0.116,175.267,4.0,126942.0,68.0,1
ZODIVK,0.601,0.917,3.0,-6.786,0.0,0.0473,0.0861,0.149,0.191,0.792,130.073,4.0,83995.0,65.0,1
ZWE1HVNDXR,0.613,0.81,1.0,-6.16,1.0,0.488,0.832,0.899,0.137,0.686,150.251,4.0,116104.0,68.0,1
ZXVREN,0.542,0.566,5.0,-6.718,1.0,0.0317,0.308,0.124,0.186,0.519,91.011,4.0,125051.0,77.0,1
Zakir Hussain,0.566,0.378,0.0,-14.167,1.0,0.0589,0.879,0.00807,0.293,0.511,122.072,3.0,318052.0,0.0,1
Zariya,0.609,0.539,0.0,-8.087,1.0,0.0284,0.138,0.00014,0.286,0.413,99.995,4.0,178197.0,47.0,1
Zedd,0.547,0.616,9.0,-6.451,0.0,0.043,0.0396,0.000144,0.13,0.0661,129.979,4.0,184649.0,59.0,1
Yashraj,0.641,0.449,5.0,-9.568,0.0,0.162,0.133,6.39e-05,0.139,0.491,99.899,4.0,182400.0,71.0,1
Yawar Abdal,0.581,0.246,3.0,-13.097,0.0,0.0314,0.926,3.82e-06,0.195,0.315,139.848,3.0,223714.0,56.0,1
Yugabharathi,0.763,0.573,11.0,-6.743,1.0,0.117,0.141,0.032,0.348,0.356,96.03,4.0,262656.0,60.0,1
Yuka Nagase,0.817,0.668,2.0,-6.85,1.0,0.194,0.0243,2.43e-06,0.193,0.746,95.003,4.0,219840.0,15.0,1
Yuvi,0.668,0.237,2.0,-12.544,1.0,0.0469,0.885,0.000338,0.283,0.22,113.922,4.0,175321.0,58.0,1
Yuvraj Tung,0.651,0.458,10.0,-5.74,0.0,0.187,0.611,0.0,0.097,0.916,169.913,3.0,207102.0,80.0,1
ZAYLO,0.712,0.799,2.0,-2.511,1.0,0.0367,0.343,0.0174,0.201,0.382,103.169,4.0,99741.0,74.0,1
ZERTAL,0.745,0.968,1.0,0.407,1.0,0.0429,0.239,0.844,0.346,0.76,163.818,4.0,99638.0,69.0,1
HamiBeats,0.79,0.732,1.0,-5.518,0.0,0.057,0.0554,0.0259,0.343,0.945,178.206,4.0,80879.0,75.0,1
Hansraj Raghuwanshi,0.555,0.343,7.0,-9.918,1.0,0.0242,0.337,0.0,0.343,0.25,99.981,1.0,305528.0,68.0,1
Harsh More,0.542,0.481,9.0,-9.456,1.0,0.0521,0.694,0.0,0.364,0.368,80.08,4.0,137997.0,34.0,1
Harshit Chauhan,0.681,0.446,2.0,-8.929,1.0,0.0312,0.798,7.29e-06,0.109,0.291,118.046,1.0,254491.0,22.0,1
Hasan Raheem,0.577,0.428,0.0,-9.066,1.0,0.0302,0.467,2.61e-05,0.272,0.401,104.938,4.0,198857.0,47.0,1
Hazel Fernandes,0.582,0.831,0.0,-5.125,1.0,0.0384,0.000289,1.13e-05,0.369,0.326,138.064,4.0,276746.0,65.0,1
Hemant Kumar,0.512,0.273,4.0,-8.322,1.0,0.0377,0.956,0.0,0.0829,0.492,92.875,4.0,259120.0,59.0,1
Honey Dhillon,0.651,0.458,10.0,-5.74,0.0,0.187,0.611,0.0,0.097,0.916,169.913,3.0,207102.0,80.0,1
Gulzar,0.566,0.378,0.0,-14.167,1.0,0.0589,0.879,0.00807,0.293,0.511,122.072,3.0,318052.0,0.0,1
Gurmoh,0.678,0.725,7.0,-6.851,1.0,0.0855,0.36,0.0,0.341,0.291,103.963,4.0,274615.0,33.0,1
Gurpreet Saini,0.69,0.602,0.0,-7.217,1.0,0.0498,0.527,6.65e-05,0.426,0.37,138.577,5.0,184615.0,27.0,1
H11T,0.888,0.575,1.0,-1.509,1.0,0.0602,0.0144,0.0,0.326,0.791,130.001,4.0,69346.0,60.0,1
HDN,0.69,0.976,7.0,1.255,1.0,0.141,0.112,0.000982,0.777,0.182,115.894,4.0,115976.0,67.0,1
HISTED,0.652,0.891,10.0,1.808,0.0,0.0368,0.001,0.0148,0.336,0.576,100.265,4.0,93650.0,68.0,1
HUGEL,0.87,0.944,9.0,-4.525,1.0,0.0464,0.394,0.243,0.0398,0.635,121.979,4.0,156393.0,92.0,1
HVME,0.841,0.593,1.0,-7.846,1.0,0.0379,0.418,0.0,0.124,0.808,124.917,4.0,162802.0,76.0,1
Jennifer Lopez,0.73,0.777,3.0,-5.194,0.0,0.0496,0.105,0.000486,0.0691,0.575,130.003,4.0,284866.0,93.0,1
Jhuma Limbu,0.698,0.414,7.0,-9.321,1.0,0.0444,0.822,0.0,0.346,0.347,129.824,4.0,221538.0,51.0,1
Jivitesh Kharbanda,0.608,0.0904,9.0,-14.163,1.0,0.0336,0.768,0.0,0.105,0.108,90.967,1.0,214738.0,10.0,1
Joell,0.703,0.244,2.0,-18.637,1.0,0.0352,0.818,1.02e-05,0.329,0.516,126.092,4.0,174426.0,15.0,1
John Martin,0.608,0.776,4.0,-5.846,1.0,0.0405,0.00249,1.27e-05,0.0771,0.101,127.952,4.0,189374.0,56.0,1
John Summit,0.547,0.616,9.0,-6.451,0.0,0.043,0.0396,0.000144,0.13,0.0661,129.979,4.0,184649.0,59.0,1
GodDamn,0.531,0.513,2.0,-14.406,1.0,0.0331,0.0881,0.621,0.177,0.206,105.003,4.0,128047.0,65.0,1
Groove Dealers,0.737,0.915,0.0,-2.749,1.0,0.0412,0.00322,2.58e-05,0.084,0.304,154.964,4.0,86709.0,71.0,1
JXM,0.704,0.837,10.0,-5.083,1.0,0.354,0.422,0.502,0.0671,0.37,136.941,5.0,107093.0,66.0,1
Jagjit Singh,0.354,0.272,2.0,-13.642,1.0,0.0293,0.907,0.615,0.0848,0.262,90.566,4.0,291066.0,64.0,1
Jaisalmer Beats,0.678,0.725,7.0,-6.851,1.0,0.0855,0.36,0.0,0.341,0.291,103.963,4.0,274615.0,33.0,1
Jasu Khan,0.49,0.591,1.0,-11.731,1.0,0.0359,0.0021,0.255,0.148,0.23,145.035,4.0,214500.0,0.0,1
Jaswinder Singh,0.673,0.714,9.0,-8.042,1.0,0.039,0.111,0.0,0.0858,0.78,112.941,4.0,254100.0,76.0,1
Jatra Collective,0.298,0.337,2.0,-13.253,1.0,0.0373,0.718,0.000744,0.22,0.185,81.626,4.0,220235.0,0.0,1
Jayesh Kathak,0.255,0.537,0.0,-11.189,1.0,0.0835,0.428,0.000505,0.0608,0.499,75.634,4.0,202838.0,25.0,1
Jaysinh Gadhvi,0.742,0.934,7.0,-6.668,1.0,0.198,0.172,0.00521,0.363,0.438,129.886,4.0,175929.0,0.0,1
Kashish Ratnani,0.785,0.576,0.0,-6.473,1.0,0.0747,0.256,0.0,0.109,0.47,96.043,4.0,193124.0,78.0,1
Kaskade,0.659,0.798,9.0,-6.933,0.0,0.0749,0.175,0.000379,0.708,0.15,126.064,4.0,240445.0,70.0,1
Kasst 8,0.664,0.865,7.0,-6.229,0.0,0.251,0.0905,0.0,0.0616,0.635,75.455,4.0,154100.0,56.0,1
Kasthoori Rawat,0.572,0.38,0.0,-9.954,1.0,0.0307,0.524,2.74e-06,0.079,0.565,137.004,3.0,199000.0,8.0,1
Kavi Shree Ghanshyam Gadhvi,0.742,0.934,7.0,-6.668,1.0,0.198,0.172,0.00521,0.363,0.438,129.886,4.0,175929.0,0.0,1
Kavish Seth,0.664,0.339,2.0,-15.483,1.0,0.0613,0.751,7.82e-06,0.0713,0.633,150.006,4.0,307500.0,5.0,1
Kenzani,0.34,0.43,8.0,-12.279,0.0,0.142,0.745,8.03e-05,0.211,0.309,200.298,4.0,232806.0,36.0,1
Khaled,0.832,0.754,1.0,-8.045,1.0,0.192,0.00494,0.0,0.14,0.633,108.016,4.0,151274.0,62.0,1
KK,0.404,0.634,8.0,-5.979,1.0,0.0398,0.411,0.000526,0.106,0.702,78.508,4.0,333583.0,78.0,1
KRAZYMANE,0.742,0.874,10.0,-3.357,0.0,0.0946,0.0028,0.0178,0.226,0.764,112.904,4.0,104174.0,58.0,1
KXRSED,0.854,0.923,7.0,-1.829,1.0,0.128,0.197,0.000154,0.146,0.233,120.02,4.0,104000.0,69.0,1
KZA Produções,0.721,0.848,9.0,-3.371,1.0,0.0266,0.26,2.11e-06,0.097,0.774,135.048,4.0,129799.0,74.0,1
Kalyanji-Anandji,0.869,0.868,5.0,-4.407,0.0,0.0883,0.00592,0.00244,0.296,0.551,132.008,4.0,200159.0,66.0,1
Kamaal Khan,0.687,0.925,10.0,-4.825,1.0,0.111,0.514,0.0,0.321,0.857,132.944,4.0,201549.0,44.0,1
Kanika,0.465,0.497,0.0,-6.724,1.0,0.0486,0.378,0.0,0.122,0.365,130.532,5.0,190539.0,31.0,1
Kasablanca,0.549,0.749,2.0,-8.636,1.0,0.0364,0.169,0.349,0.132,0.126,124.041,4.0,254516.0,67.0,1
Jutimala,0.483,0.69,4.0,-7.081,0.0,0.0494,0.227,0.00143,0.0956,0.322,130.006,5.0,226708.0,12.0,1
KANKAKU PIERO,0.459,0.99,9.0,-1.083,1.0,0.128,0.0102,4.98e-06,0.307,0.458,91.006,4.0,177106.0,66.0,1
KASYAP,0.629,0.652,9.0,-8.926,1.0,0.0386,0.522,6.96e-05,0.222,0.492,83.993,4.0,172823.0,39.0,1
KEL,0.336,0.935,2.0,-3.527,1.0,0.0727,0.00116,0.000121,0.319,0.235,143.892,4.0,153125.0,66.0,1
KGJ,0.701,0.998,11.0,1.765,0.0,0.0614,0.379,0.239,0.349,0.6,112.015,4.0,100714.0,67.0,1
KIARA,0.65,0.968,11.0,-3.05,0.0,0.0462,0.0459,0.00222,0.0826,0.658,145.025,4.0,140275.0,52.0,1
KIRTI SAGATHIA,0.72,0.621,2.0,-9.773,1.0,0.0491,0.676,0.0,0.0679,0.566,114.987,4.0,304459.0,75.0,1
KIXIA,0.844,0.857,0.0,-1.968,1.0,0.0456,0.0495,0.645,0.228,0.479,130.016,4.0,121771.0,72.0,1
Hrishi Giridhar,0.443,0.396,7.0,-11.071,1.0,0.037,0.891,0.0,0.0926,0.488,89.114,4.0,120000.0,65.0,1
Hwungii,0.619,0.75,7.0,-2.663,1.0,0.0324,5.78e-05,0.0,0.177,0.377,104.013,4.0,170919.0,73.0,1
Hxmr,0.548,0.919,8.0,0.655,1.0,0.0567,0.00861,0.00527,0.103,0.308,104.089,4.0,113169.0,71.0,1
ICE CREAM MUSIC,0.708,0.937,0.0,-3.164,1.0,0.101,0.101,0.0883,0.173,0.546,124.996,4.0,96960.0,46.0,1
ILLENIUM,0.428,0.759,7.0,-2.761,0.0,0.0433,0.0108,0.0,0.113,0.213,142.075,4.0,208000.0,57.0,1
IMARO,0.662,0.881,10.0,2.561,0.0,0.468,0.45,0.0,0.0717,0.58,124.611,4.0,111602.0,62.0,1
Jubin Nautiyal,0.6,0.49,4.0,-10.747,0.0,0.0439,0.0909,5.43e-05,0.148,0.263,149.942,4.0,262044.0,66.0,1
Justh,0.776,0.408,6.0,-9.378,1.0,0.106,0.701,0.0,0.293,0.496,119.888,4.0,208250.0,56.0,1
Lyke,0.811,0.548,4.0,-3.341,0.0,0.129,0.402,0.591,0.107,0.415,145.857,3.0,109388.0,56.0,1
Lyu,0.79,0.56,6.0,-10.23,0.0,0.269,0.00852,0.000688,0.121,0.627,130.067,4.0,150569.0,67.0,1
MAXPVNK,0.772,0.943,10.0,-2.662,1.0,0.0342,0.171,0.945,0.135,0.648,129.901,4.0,68312.0,63.0,1
MAYV,0.723,0.793,4.0,-3.951,0.0,0.0394,0.000446,0.0358,0.224,0.328,140.037,4.0,171696.0,46.0,1
MC DA$ILVA,0.494,0.947,1.0,-0.003,1.0,0.0451,0.0379,2.71e-06,0.188,0.453,74.778,4.0,94607.0,64.0,1
MC Fabinho da Osk,0.89,0.955,11.0,-4.03,0.0,0.0434,0.494,0.689,0.136,0.0941,130.061,4.0,81500.0,74.0,1
MC Gil Do Andaraí,0.662,0.881,10.0,2.561,0.0,0.468,0.45,0.0,0.0717,0.58,124.611,4.0,111602.0,62.0,1
MC Lan,0.874,0.393,4.0,-7.44,1.0,0.0722,0.197,0.00873,0.258,0.442,92.966,4.0,206451.0,73.0,1
LXST DRAGON,0.59,0.859,6.0,-1.04,1.0,0.0288,0.00159,0.142,0.217,0.795,123.041,4.0,112682.0,54.0,1
LYNY,0.594,0.87,8.0,-3.826,1.0,0.0537,0.0719,0.000194,0.655,0.3,139.933,4.0,174857.0,53.0,1
Lane 8,0.549,0.749,2.0,-8.636,1.0,0.0364,0.169,0.349,0.132,0.126,124.041,4.0,254516.0,67.0,1
Leon James,0.652,0.889,1.0,-5.434,0.0,0.137,0.298,0.0,0.173,0.71,104.848,4.0,218285.0,70.0,1
Lk Laxmikaant,0.614,0.603,11.0,-3.515,1.0,0.0339,0.0757,0.0,0.109,0.318,120.074,4.0,460531.0,0.0,1
Lost Stories,0.57,0.384,0.0,-10.093,1.0,0.0335,0.485,0.000164,0.116,0.328,158.854,3.0,149433.0,32.0,1
Lowx,0.43,0.878,6.0,-0.484,1.0,0.0379,0.0539,1.13e-06,0.273,0.35,91.826,4.0,152924.0,57.0,1
Lurk,0.817,0.654,10.0,0.177,1.0,0.038,0.469,0.852,0.0629,0.977,91.441,4.0,109419.0,79.0,1
Kumar Sanu,0.562,0.59,7.0,-6.732,0.0,0.0322,0.32,7.92e-05,0.0752,0.552,185.916,4.0,372661.0,59.0,1
Kushal Chokshi,0.742,0.934,7.0,-6.668,1.0,0.198,0.172,0.00521,0.363,0.438,129.886,4.0,175929.0,0.0,1
Kx5,0.659,0.798,9.0,-6.933,0.0,0.0749,0.175,0.000379,0.708,0.15,126.064,4.0,240445.0,70.0,1
LONOWN,0.51,0.877,10.0,0.181,1.0,0.0312,0.109,0.113,0.111,0.713,149.99,4.0,156843.0,63.0,1
LSDREAM,0.543,0.846,11.0,-4.283,1.0,0.0338,0.00137,0.00642,0.165,0.186,73.514,4.0,199183.0,44.0,1
LUNxdiE,0.551,0.86,1.0,-2.084,0.0,0.0439,0.0284,4.19e-05,0.179,0.422,131.998,4.0,88641.0,75.0,1
LXGHTXNG,0.807,0.764,9.0,-5.205,0.0,0.103,0.404,1.31e-05,0.146,0.443,100.069,4.0,77206.0,69.0,1
LXNGVX,0.537,0.64,1.0,-10.441,1.0,0.104,0.146,0.878,0.157,0.222,130.051,4.0,103495.0,70.0,1
Khan,0.694,0.384,1.0,-12.613,0.0,0.146,0.673,0.0024,0.356,0.377,105.019,4.0,187567.0,82.0,1
Khwaab,0.534,0.237,4.0,-13.074,1.0,0.0327,0.848,0.000283,0.118,0.296,135.781,4.0,187342.0,36.0,1
Killa P,0.532,0.95,8.0,-5.976,0.0,0.519,0.0243,1.39e-06,0.107,0.24,174.659,5.0,171428.0,36.0,1
Kissimjau,0.6,0.867,2.0,-4.37,1.0,0.0497,0.0016,0.526,0.203,0.55,174.042,4.0,136946.0,38.0,1
Klo,0.764,0.835,11.0,-5.982,0.0,0.065,0.000843,0.133,0.31,0.126,139.986,4.0,171428.0,46.0,1
Knockwell,0.702,0.9,7.0,-5.191,1.0,0.0295,0.13,1.02e-05,0.0832,0.438,116.03,4.0,180080.0,48.0,1
Kohinoor Langa,0.364,0.845,5.0,-6.26,1.0,0.103,0.845,0.0,0.112,0.597,91.786,4.0,395586.0,41.0,1
Kumaar,0.733,0.837,9.0,-4.394,1.0,0.0632,0.00785,2.34e-05,0.0874,0.829,137.991,4.0,339130.0,62.0,1
Fyex,0.726,0.972,11.0,0.895,0.0,0.0883,0.182,2.4e-06,0.276,0.528,107.209,4.0,103403.0,61.0,1
G. Gayathri Devi,0.813,0.445,2.0,-10.422,0.0,0.0596,0.2,0.0,0.127,0.63,127.965,5.0,278726.0,61.0,1
Gabry Ponte,0.336,0.935,2.0,-3.527,1.0,0.0727,0.00116,0.000121,0.319,0.235,143.892,4.0,153125.0,66.0,1
Gaurav Chatterji,0.443,0.396,7.0,-11.071,1.0,0.037,0.891,0.0,0.0926,0.488,89.114,4.0,120000.0,65.0,1
Gautam Kale,0.382,0.594,1.0,-8.402,1.0,0.0528,0.549,1.81e-06,0.107,0.521,160.251,4.0,156750.0,21.0,1
Gayatri Asokan,0.428,0.475,9.0,-11.392,1.0,0.0767,0.731,0.0,0.104,0.394,98.044,4.0,233750.0,0.0,1
Geeta Dutt,0.917,0.532,6.0,-5.145,1.0,0.059,0.877,0.0,0.0751,0.977,121.316,4.0,218373.0,45.0,1
Ginny Diwan,0.555,0.526,7.0,-9.507,1.0,0.0299,0.38,4.87e-05,0.106,0.34,144.939,3.0,350739.0,76.0,1
Faichan,0.632,0.548,5.0,-6.476,0.0,0.324,0.377,0.0,0.11,0.39,68.632,4.0,165517.0,13.0,1
Farah Siraj,0.396,0.736,4.0,-6.291,1.0,0.0607,0.297,0.384,0.153,0.0356,102.012,4.0,432893.0,44.0,1
Farid Hasan,0.269,0.779,2.0,-5.135,1.0,0.0519,0.0463,1.73e-06,0.0892,0.384,150.04,3.0,330921.0,42.0,1
Faridkot,0.78,0.46,6.0,-7.516,1.0,0.0851,0.455,0.000141,0.061,0.788,124.007,4.0,287573.0,49.0,1
Fast & Furious: The Fast Saga,0.604,0.601,2.0,-7.887,0.0,0.0628,0.15,0.000579,0.168,0.156,139.88,4.0,164629.0,77.0,1
Fat Papi,0.735,0.445,7.0,-12.787,0.0,0.0676,0.384,1.59e-05,0.117,0.274,148.859,4.0,180705.0,76.0,1
Fred again..,0.665,0.727,1.0,-8.073,0.0,0.0391,0.00984,0.394,0.172,0.397,133.922,4.0,198805.0,66.0,1
Fuzon,0.652,0.516,6.0,-9.946,1.0,0.0315,0.33,0.00073,0.0918,0.417,80.093,4.0,412266.0,45.0,1
Dxrk ダーク,0.716,0.748,8.0,-6.06,1.0,0.0356,0.235,0.849,0.114,0.338,119.918,4.0,169245.0,71.0,1
ER,0.298,0.693,1.0,-6.424,0.0,0.046,0.725,0.000259,0.131,0.481,83.923,4.0,437679.0,77.0,1
EUROCLUB,0.685,0.968,11.0,-5.844,1.0,0.0517,0.00111,0.705,0.203,0.428,140.055,4.0,157714.0,46.0,1
Ed Boon,0.614,0.873,7.0,-8.907,1.0,0.0329,0.00371,0.464,0.351,0.837,134.036,4.0,154879.0,52.0,1
Egzod,0.286,0.898,5.0,-3.191,0.0,0.0769,0.0994,0.00218,0.0324,0.318,172.078,4.0,212859.0,56.0,1
Ekdev Limbu,0.496,0.41,10.0,-10.31,1.0,0.105,0.885,0.0409,0.121,0.253,116.108,5.0,206658.0,56.0,1
Emrld!,0.873,0.73,1.0,-1.459,0.0,0.126,0.271,2.16e-05,0.237,0.894,95.218,4.0,90834.0,2.0,1
Faheem Abdullah,0.383,0.547,4.0,-8.862,0.0,0.0275,0.423,0.0466,0.147,0.236,95.068,4.0,228639.0,71.0,1
MC LyC4N,0.709,0.565,5.0,-11.07,1.0,0.0975,0.708,0.344,0.15,0.709,130.195,4.0,75692.0,68.0,1
MC MAYAH,0.743,0.838,9.0,0.195,0.0,0.0755,0.168,0.0683,0.101,0.848,105.927,4.0,145115.0,73.0,1
MC WM,0.874,0.393,4.0,-7.44,1.0,0.0722,0.197,0.00873,0.258,0.442,92.966,4.0,206451.0,73.0,1
MGNA Crrrta,0.697,0.87,10.0,-4.922,0.0,0.406,0.018,0.000927,0.372,0.644,141.92,4.0,127634.0,52.0,1
MPH,0.805,0.884,8.0,-3.383,0.0,0.0933,0.00646,0.00074,0.423,0.246,135.038,4.0,176000.0,54.0,1
MUPP,0.706,0.91,1.0,-3.527,1.0,0.146,0.175,2e-06,0.11,0.667,126.007,4.0,107044.0,66.0,1
MVSTERIOUS,0.548,0.919,8.0,0.655,1.0,0.0567,0.00861,0.00527,0.103,0.308,104.089,4.0,113169.0,71.0,1
MXCCREE,0.488,0.964,7.0,0.379,1.0,0.0607,0.0116,1.39e-05,0.371,0.111,135.992,4.0,72352.0,66.0,1
Mital Hardik Singot,0.798,0.935,8.0,-3.235,1.0,0.297,0.0712,0.23,0.0276,0.891,168.155,4.0,124419.0,50.0,1
Mitika Kanwar,0.71,0.582,2.0,-7.994,1.0,0.0543,0.0238,0.00035,0.0766,0.443,99.998,4.0,213600.0,0.0,1
Mohammed Aman,0.269,0.779,2.0,-5.135,1.0,0.0519,0.0463,1.73e-06,0.0892,0.384,150.04,3.0,330921.0,42.0,1
Mohit Chauhan,0.542,0.458,10.0,-8.886,0.0,0.0353,0.758,2.49e-05,0.138,0.437,87.467,4.0,236071.0,72.0,1
Moin,0.298,0.693,1.0,-6.424,0.0,0.046,0.725,0.000259,0.131,0.481,83.923,4.0,437679.0,77.0,1
Momoka Kisaki,0.643,0.46,10.0,-4.502,1.0,0.0347,0.227,0.0,0.0916,0.679,150.045,4.0,156400.0,40.0,1
Muhafiz,0.454,0.381,0.0,-13.133,0.0,0.0499,0.302,7.96e-05,0.289,0.315,75.058,4.0,272000.0,14.0,1
Murtuza Khan,0.744,0.7,2.0,-7.663,1.0,0.0375,0.278,0.000155,0.068,0.867,144.033,4.0,309640.0,79.0,1
Mc Rd,0.698,0.342,7.0,-15.925,1.0,0.0305,0.604,0.875,0.132,0.188,100.93,4.0,103495.0,72.0,1
Mc Vitorioso,0.939,0.724,1.0,-0.467,1.0,0.0974,0.221,7.32e-05,0.3,0.894,123.022,4.0,103375.0,67.0,1
Meet Bros.,0.299,0.402,7.0,-7.409,1.0,0.0528,0.765,0.0,0.418,0.294,74.291,4.0,317118.0,27.0,1
Meghdeep Bose,0.39,0.286,11.0,-10.182,1.0,0.0314,0.8,1.24e-05,0.141,0.344,189.633,3.0,215946.0,82.0,1
Memphis Cult,0.737,0.915,0.0,-2.749,1.0,0.0412,0.00322,2.58e-05,0.084,0.304,154.964,4.0,86709.0,71.0,1
Midival Punditz,0.384,0.696,5.0,-6.768,1.0,0.0335,0.00385,0.0156,0.163,0.0779,172.059,4.0,310146.0,34.0,1
Miki Matsubara,0.658,0.747,5.0,-6.615,1.0,0.0431,0.176,8.49e-06,0.0789,0.792,108.259,4.0,312293.0,16.0,1
Mira Mohamed Majid,0.636,0.537,5.0,-7.477,0.0,0.0344,0.59,0.0,0.101,0.597,75.968,4.0,183041.0,52.0,1
Mashuq Haque,0.614,0.528,0.0,-3.045,1.0,0.0411,0.000408,0.526,0.438,0.305,119.871,4.0,92000.0,67.0,1
Masked Wolf,0.53,0.82,4.0,-4.936,0.0,0.0438,0.154,2.71e-06,0.14,0.355,171.933,4.0,128372.0,68.0,1
Matisse & Sadko,0.2,0.801,0.0,-4.4,1.0,0.0424,0.00211,2.53e-06,0.186,0.191,127.004,4.0,227735.0,62.0,1
Mazaak,0.491,0.502,1.0,-8.249,1.0,0.0452,0.764,1.17e-05,0.0867,0.446,83.627,4.0,169941.0,71.0,1
Mc Denny,0.38,0.498,7.0,-8.494,0.0,0.0301,0.273,0.87,0.211,0.0896,115.1,4.0,93918.0,76.0,1
Mc Furdunço,0.662,0.881,10.0,2.561,0.0,0.468,0.45,0.0,0.0717,0.58,124.611,4.0,111602.0,62.0,1
Mc Kitinho,0.96,0.692,2.0,-1.867,1.0,0.293,0.399,4.31e-06,0.103,0.911,129.974,4.0,99317.0,62.0,1
Mc Pogba,0.949,0.669,2.0,-3.922,0.0,0.222,0.36,0.000592,0.169,0.843,130.05,4.0,132922.0,66.0,1
Maanu,0.542,0.256,0.0,-13.598,0.0,0.0484,0.854,0.0,0.0758,0.517,149.537,4.0,277600.0,1.0,1
Madhur Sharma,0.298,0.693,1.0,-6.424,0.0,0.046,0.725,0.000259,0.131,0.481,83.923,4.0,437679.0,77.0,1
Madhurxo,0.694,0.384,1.0,-12.613,0.0,0.146,0.673,0.0024,0.356,0.377,105.019,4.0,187567.0,82.0,1
Maestro Chives,0.286,0.898,5.0,-3.191,0.0,0.0769,0.0994,0.00218,0.0324,0.318,172.078,4.0,212859.0,56.0,1
Mahan,0.63,0.632,2.0,-7.04,1.0,0.35,0.173,2.98e-05,0.0943,0.808,118.54,4.0,223881.0,35.0,1
Maithili Thakur,0.63,0.632,2.0,-7.04,1.0,0.35,0.173,2.98e-05,0.0943,0.808,118.54,4.0,223881.0,35.0,1
Malini Awasthi,0.464,0.429,7.0,-8.611,0.0,0.0275,0.534,0.00852,0.0897,0.216,85.044,4.0,293500.0,0.0,1
Masala Coffee,0.725,0.743,5.0,-7.396,1.0,0.0513,0.667,0.000278,0.396,0.359,120.032,4.0,276030.0,18.0,1
Dj Brunin XM,0.721,0.848,9.0,-3.371,1.0,0.0266,0.26,2.11e-06,0.097,0.774,135.048,4.0,129799.0,74.0,1
Dj Rs,0.726,0.772,4.0,-10.86,0.0,0.168,0.0585,0.00166,0.111,0.414,129.924,4.0,169850.0,49.0,1
Dj Zidzz,0.833,0.642,1.0,0.442,1.0,0.114,0.176,0.119,0.224,0.558,183.813,4.0,102394.0,69.0,1
Dominic Fike,0.762,0.604,7.0,-5.296,0.0,0.11,0.114,0.0,0.0271,0.847,168.007,4.0,97960.0,98.0,1
Dramatica,0.324,0.537,11.0,-6.573,0.0,0.0298,0.771,0.305,0.245,0.217,134.9,4.0,121000.0,61.0,1
Dream Note,0.556,0.202,4.0,-16.397,1.0,0.0324,0.915,0.0381,0.112,0.2,145.017,3.0,243310.0,61.0,1
Dropped Out,0.641,0.449,5.0,-9.568,0.0,0.162,0.133,6.39e-05,0.139,0.491,99.899,4.0,182400.0,71.0,1
Duduzinho,0.681,0.734,8.0,-7.623,0.0,0.0279,0.0402,0.901,0.165,0.248,105.03,4.0,109732.0,68.0,1
Dhee,0.763,0.573,11.0,-6.743,1.0,0.117,0.141,0.032,0.348,0.356,96.03,4.0,262656.0,60.0,1
Dhibu Ninan Thomas,0.713,0.615,11.0,-7.648,0.0,0.138,0.341,1.55e-06,0.0608,0.807,135.017,3.0,249671.0,77.0,1
Dhruv Ghanekar,0.599,0.708,9.0,-5.567,1.0,0.0736,0.106,0.0,0.1,0.628,96.122,4.0,280000.0,46.0,1
Dhvani Kailas,0.578,0.389,1.0,-5.439,0.0,0.0304,0.875,1.28e-06,0.0973,0.559,139.64,3.0,216214.0,58.0,1
Dikshant,0.544,0.307,10.0,-11.361,1.0,0.0334,0.791,0.0,0.11,0.335,177.808,4.0,221271.0,72.0,1
Divana,0.411,0.648,2.0,-12.143,1.0,0.115,0.736,0.000143,0.704,0.44,127.556,4.0,464200.0,52.0,1
Divya Kumar,0.564,0.801,4.0,-8.496,1.0,0.049,0.59,0.000244,0.0806,0.592,109.981,4.0,336296.0,0.0,1
Divyam Sodhi,0.534,0.237,4.0,-13.074,1.0,0.0327,0.848,0.000283,0.118,0.296,135.781,4.0,187342.0,36.0,1
DJZRX,0.748,0.812,11.0,-3.405,0.0,0.117,0.204,0.341,0.142,0.516,129.989,4.0,88629.0,66.0,1
DRKZN,0.83,0.953,6.0,-1.433,1.0,0.18,0.178,0.0,0.436,0.782,130.985,4.0,117272.0,51.0,1
DVRST,0.784,0.572,0.0,-9.853,1.0,0.0573,0.0748,0.843,0.139,0.209,96.181,4.0,132346.0,72.0,1
DXMND,0.83,0.953,6.0,-1.433,1.0,0.18,0.178,0.0,0.436,0.782,130.985,4.0,117272.0,51.0,1
Danish Sood,0.498,0.259,6.0,-11.302,1.0,0.0363,0.706,9.99e-06,0.107,0.248,109.362,4.0,126674.0,15.0,1
Dastaan LIVE,0.551,0.715,2.0,-11.495,1.0,0.0644,0.00163,0.0,0.0872,0.449,109.997,4.0,241000.0,0.0,1
Deepak Pandit,0.566,0.378,0.0,-14.167,1.0,0.0589,0.879,0.00807,0.293,0.511,122.072,3.0,318052.0,0.0,1
Deepthi Suresh,0.698,0.631,10.0,-8.706,0.0,0.0522,0.356,0.0,0.16,0.515,129.987,4.0,240107.0,76.0,1
